type, x coordinate, y coordinate
a, 30.7723, 32.1861
a, 26.4141, 30.7258
a, 30.852, 33.7909
a, 31.1617, 32.2364
a, 30.9083, 32.4329
a, 31.2826, 31.697
a, 30.9635, 32.17
a, 31.0587, 32.1591
a, 30.6553, 33.435
a, 31.1955, 32.2603
a, 24.8157, 34.1689
a, 30.9098, 32.4293
a, 30.6564, 33.3208
a, 30.9539, 33.2782
a, 30.9495, 31.6038
a, 31.1908, 32.2577
a, 31.2193, 32.8735
a, 30.7936, 33.1871
a, 31.1591, 32.3725
a, 30.6029, 33.2349
a, 22.3718, 35.0786
a, 20.8015, 38.1564
a, 30.9441, 32.2941
a, 27.064, 31.2022
a, 30.9936, 32.2725
a, 30.9996, 33.4355
a, 31.0146, 32.3385
a, 31.1298, 32.2201
a, 31.3062, 31.6108
a, 30.991, 32.2071
a, 30.9874, 32.1733
a, 30.8387, 33.0259
a, 30.8717, 32.8647
a, 30.9739, 32.3024
a, 30.4402, 31.8828
a, 30.8994, 32.3564
a, 30.7884, 33.3649
a, 31.4409, 32.0308
a, 31.1498, 33.3213
a, 31.0683, 32.3657
a, 30.8237, 33.3473
a, 30.7843, 33.3275
a, 30.9358, 32.3229
a, 30.9949, 32.3675
a, 31.08, 32.1448
a, 36.4163, 34.6806
a, 30.9446, 32.3148
a, 31.5672, 32.1178
a, 30.9324, 32.3304
a, 26.996, 30.6269
a, 30.8092, 32.0744
a, 31.19, 31.7115
a, 31.5358, 32.6609
a, 30.027, 32.3958
a, 31.2344, 32.8457
a, 41.4195, 19.6888
a, 37.5399, 32.7673
a, 30.8997, 32.1323
a, 32.3393, 31.1461
a, 30.42, 32.8169
a, 31.1952, 32.2593
a, 30.9422, 33.1892
a, 30.8304, 32.2754
a, 28.9148, 31.3348
a, 30.6356, 33.3898
a, 30.165, 32.793
a, 30.9887, 33.38
a, 31.0219, 33.2598
a, 29.9019, 32.3317
a, 30.9192, 32.427
a, 30.8481, 33.0147
a, 30.9145, 32.4054
a, 31.0447, 32.2196
a, 30.3152, 33.6258
a, 33.2603, 29.9008
a, 30.6442, 33.6051
a, 30.996, 32.2821
a, 30.8844, 32.0994
a, 30.8774, 33.1596
a, 30.7868, 32.2876
a, 31.0237, 32.2935
a, 42.4071, 43.8136
a, 30.8242, 33.6069
a, 30.0026, 32.5396
a, 29.7071, 32.1541
a, 32.0355, 33.11
a, 30.9456, 32.3208
a, 30.805, 32.1874
a, 30.9622, 33.307
a, 30.7324, 33.0653
a, 30.9853, 32.2652
a, 30.8792, 32.3044
a, 30.9778, 32.2671
a, 30.7474, 33.285
a, 30.9874, 32.3322
a, 31.4588, 31.4527
a, 31.2707, 31.6464
a, 30.8463, 33.0677
a, 30.8792, 32.2164
a, 30.9339, 33.2728
a, 30.6618, 31.8764
a, 30.1051, 32.035
a, 31.5613, 31.6033
a, 30.9277, 33.2865
a, 31.2144, 32.265
a, 33.1114, 33.603
a, 30.9218, 33.1749
a, 32.1681, 31.2551
a, 28.8919, 31.3252
a, 30.8216, 33.1136
a, 30.613, 33.2847
a, 31.2294, 32.2689
a, 30.9596, 32.408
a, 31.2904, 31.6487
a, 31.0699, 32.2593
a, 31.2992, 31.9753
a, 30.7853, 32.2798
a, 31.0857, 32.1214
a, 36.5354, 45.5569
a, 30.8431, 33.1144
a, 22.9423, 30.5578
a, 30.9723, 32.2463
a, 31.2302, 32.2678
a, 30.8662, 32.3447
a, 30.9853, 31.6695
a, 30.8527, 32.4337
a, 32.236, 34.828
a, 30.8647, 32.096
a, 31.088, 32.2743
a, 30.8927, 32.2743
a, 42.4622, 39.2143
a, 33.947, 35.7213
a, 30.9581, 32.2432
a, 30.6955, 33.0796
a, 28.618, 31.2094
a, 29.6583, 31.1181
a, 31.1072, 31.9737
a, 31.5952, 32.3857
a, 30.6387, 33.3911
a, 31.6406, 33.1474
a, 33.1249, 33.4153
a, 30.9054, 33.1533
a, 30.6872, 32.2647
a, 29.147, 31.4278
a, 31.2377, 31.7559
a, 29.6298, 32.7642
a, 31.631, 32.0859
a, 31.0914, 32.2829
a, 31.7221, 31.5596
a, 30.9552, 31.6928
a, 31.2313, 32.2681
a, 31.1345, 32.2904
a, 30.838, 33.1136
a, 30.737, 32.191
a, 31.156, 32.2585
a, 30.5824, 33.252
a, 30.6698, 32.1702
a, 31.1975, 32.1534
a, 31.1565, 32.2504
a, 30.9876, 33.4285
a, 30.8525, 33.1019
a, 30.9288, 32.2331
a, 31.2102, 32.2639
a, 30.0957, 32.4628
a, 31.0188, 32.2175
a, 30.8898, 32.1952
a, 30.9827, 32.2541
a, 31.1277, 32.2196
a, 30.7064, 32.0853
a, 30.9975, 32.2494
a, 30.9508, 32.1687
a, 30.9941, 32.2764
a, 29.0274, 18.0715
a, 26.172, 27.4665
a, 30.7791, 32.1728
a, 30.9666, 31.6757
a, 36.3164, 31.1817
a, 30.7752, 33.3317
a, 30.8585, 33.3974
a, 30.6112, 33.2699
a, 31.1262, 32.2159
a, 30.8981, 32.1274
a, 30.7435, 32.1907
a, 31.3179, 31.6207
a, 31.046, 32.1014
a, 30.646, 33.3283
a, 31.0001, 32.414
a, 31.3436, 33.1219
a, 30.9039, 33.2144
a, 30.6667, 33.294
a, 30.9456, 32.285
a, 30.5593, 32.388
a, 30.8377, 33.4651
a, 30.9262, 32.3945
a, 31.1433, 32.3011
a, 31.3957, 31.9555
a, 30.9713, 33.373
a, 29.3986, 32.9161
a, 30.978, 32.2286
a, 31.2201, 32.2665
a, 31.2211, 32.3395
a, 31.0733, 32.2896
a, 30.6488, 33.3958
a, 30.9926, 32.3605
a, 31.0787, 33.5207
a, 31.0219, 32.3224
a, 30.866, 32.1949
a, 35.5197, 44.8503
a, 29.7836, 34.0365
a, 29.7424, 31.8174
a, 31.9924, 31.4472
a, 30.963, 32.1404
a, 30.7871, 33.2515
a, 31.1872, 32.2736
a, 39.8382, 27
a, 30.9075, 32.4301
a, 30.9853, 33.4052
a, 30.3378, 32.0866
a, 31.2938, 33.6822
a, 29.7172, 32.1425
a, 30.668, 33.0775
a, 28.1417, 32.0049
a, 29.8062, 32.5064
a, 30.749, 33.1149
a, 23.0254, 46.6991
a, 30.9083, 32.4254
a, 30.9272, 32.5238
a, 30.8195, 32.1033
a, 30.6937, 33.0796
a, 29.829, 32.4065
a, 30.6351, 33.4724
a, 30.5469, 33.0537
a, 31.0032, 33.2523
a, 30.936, 32.4005
a, 30.8958, 33.5108
a, 30.4003, 33.4724
a, 46.3435, 32.6037
a, 30.6327, 33.4168
a, 29.884, 32.1219
a, 31.1547, 32.3029
a, 30.8914, 32.1964
a, 30.7757, 33.3327
a, 30.7427, 32.1567
a, 31.0652, 32.3044
a, 30.6846, 33.3107
a, 19.2208, 19.1818
a, 30.784, 33.4259
a, 31.1693, 32.3115
a, 30.6888, 33.3467
a, 30.9487, 32.3242
a, 30.667, 36.1795
a, 34.2116, 41.9775
a, 30.654, 32.32
a, 31.6137, 32.0846
a, 29.7577, 32.1993
a, 31.0551, 32.2948
a, 31.0816, 32.2185
a, 31.3625, 32.3595
a, 31.0722, 32.2268
a, 36.0072, 43.9362
a, 31.4668, 32.0968
a, 31.0631, 32.3766
a, 31.3171, 31.5687
a, 30.0132, 31.3958
a, 30.8452, 33.2889
a, 31.7665, 32.0036
a, 31.1428, 32.2974
a, 31.4134, 32.8675
a, 30.9324, 32.4405
a, 30.6639, 32.0685
a, 30.2039, 31.7398
a, 31.1794, 32.3172
a, 31.9815, 30.2126
a, 26.0133, 31.2686
a, 30.6613, 32.9677
a, 30.763, 32.3125
a, 30.9404, 32.1412
a, 30.8553, 33.1881
a, 31.0245, 32.2922
a, 29.6562, 32.5199
a, 31.0652, 32.2751
a, 29.9686, 32.3592
a, 31.4404, 31.683
a, 30.9371, 32.1401
a, 31.0105, 33.7099
a, 32.5165, 31.1323
a, 30.7817, 33.3709
a, 30.6403, 32.0861
a, 29.8166, 32.4342
a, 31.2466, 32.2741
a, 31.2505, 32.2736
a, 30.1974, 33.5518
a, 30.8403, 33.6785
a, 30.648, 33.145
a, 30.7939, 33.3867
a, 42.3919, 32.3873
a, 30.9443, 31.6765
a, 30.7495, 32.8273
a, 29.4881, 28.9218
a, 31.1654, 32.3102
a, 31.1028, 32.3688
a, 30.6372, 33.3369
a, 31.4798, 32.32
a, 30.7939, 33.3439
a, 31.0177, 32.2738
a, 30.9518, 32.2876
a, 30.6468, 33.314
a, 30.9459, 33.2452
a, 38.9946, 34.7509
a, 30.6439, 33.28
a, 31.1713, 32.2543
a, 30.6462, 33.3618
a, 31.0011, 33.2273
a, 30.5056, 32.4799
a, 30.6589, 32.3
a, 30.7772, 33.3317
a, 31.0484, 32.3634
a, 30.9137, 32.3522
a, 29.56, 31.638
a, 30.9544, 32.2961
a, 29.1786, 32.6845
a, 30.7298, 33.3366
a, 31.2554, 31.7154
a, 31.0676, 32.2678
a, 30.7796, 33.3338
a, 30.9225, 32.4002
a, 28.3295, 31.0854
a, 30.9726, 32.1918
a, 31.2056, 32.2626
a, 34.5806, 22.6073
a, 30.9552, 32.3208
a, 30.7539, 32.1923
a, 31.1028, 32.116
a, 30.6621, 33.3639
a, 29.6466, 31.568
a, 30.9163, 32.4265
a, 30.9435, 32.3169
a, 25.5385, 32.129
a, 30.9363, 32.1513
a, 30.962, 32.1502
a, 31.0094, 32.3309
a, 32.1087, 31.124
a, 31.039, 32.3146
a, 30.9176, 32.4272
a, 30.9192, 32.0184
a, 30.9895, 32.3644
a, 30.7907, 33.1118
a, 30.9454, 32.3166
a, 30.8105, 33.3608
a, 31.1168, 33.4799
a, 30.1868, 33.4407
a, 41.4229, 38.0466
a, 30.633, 32.2619
a, 23.3995, 29.8603
a, 30.1704, 32.6964
a, 31.0813, 32.3873
a, 30.9459, 32.3174
a, 31.5174, 32.1082
a, 30.7941, 33.1692
a, 31.6061, 34.8158
a, 30.9389, 32.0088
a, 37.1972, 28.3157
a, 30.8175, 33.42
a, 30.8642, 31.9903
a, 30.9832, 33.3369
a, 31.1916, 32.2606
a, 30.9814, 32.8561
a, 30.6522, 32.314
a, 30.8457, 33.1237
a, 30.5339, 35.7185
a, 26.9221, 33.4402
a, 29.1908, 31.5285
a, 31.1594, 32.2777
a, 30.9425, 32.1175
a, 30.9412, 32.1726
a, 25.9505, 33.3016
a, 30.8623, 32.0848
a, 30.9978, 32.172
a, 30.1821, 31.6274
a, 29.6197, 32.1772
a, 31.3156, 33.0864
a, 31.0639, 32.1684
a, 30.9316, 33.3169
a, 31.0411, 32.3579
a, 38.7821, 29.3943
a, 31.8222, 31.8398
a, 31.0006, 32.2715
a, 30.6465, 33.3657
a, 31.1939, 32.2608
a, 30.9342, 32.3325
a, 31.6111, 32.083
a, 31.712, 32.0321
a, 30.8444, 31.4083
a, 31.0273, 32.1765
a, 26.6849, 31.0937
a, 32.5715, 30.9384
a, 31.2136, 32.2725
a, 47.8641, 40.0196
a, 30.8955, 32.1515
a, 30.2197, 31.5041
a, 31.2341, 32.3462
a, 30.9306, 32.2652
a, 27.2022, 28.8053
a, 30.8764, 32.2424
a, 31.2102, 32.3325
a, 30.524, 33.4823
a, 32.2752, 31.0428
a, 31.1669, 32.3117
a, 30.1001, 33.6297
a, 36.0318, 39.5237
a, 31.2019, 32.3208
a, 30.7933, 33.3416
a, 30.6416, 33.4104
a, 30.9147, 33.3161
a, 27.27, 31.5778
a, 31.0284, 32.1842
a, 31.0162, 32.3039
a, 30.6688, 32.9825
a, 28.5884, 31.6876
a, 30.4031, 32.5085
a, 30.9101, 32.3011
a, 30.5969, 33.5113
a, 30.9926, 32.2764
a, 31.4808, 31.5809
a, 38.7668, 27.3995
a, 30.8587, 33.3003
a, 31.6113, 32.0786
a, 31.4956, 32.0495
a, 31.039, 32.3932
a, 30.5435, 32.9545
a, 40.8172, 42.9716
a, 31.0958, 33.4547
a, 37.4426, 34.0313
a, 30.957, 32.8857
a, 30.9381, 32.3148
a, 19.5785, 27.4504
a, 30.4545, 33.4784
a, 31.0515, 32.2253
a, 30.9365, 32.3769
a, 32.6825, 26.0426
a, 30.6582, 32.3211
a, 30.4153, 33.4392
a, 30.9186, 32.4226
a, 31.1687, 32.1858
a, 30.2688, 32.0303
a, 30.6366, 33.3343
a, 31.0188, 33.3974
a, 30.8499, 33.0622
a, 30.9653, 33.2284
a, 30.6556, 33.3566
a, 29.9663, 32.2671
a, 30.8237, 33.4091
a, 26.323, 29.4083
a, 29.4157, 30.3995
a, 31.2346, 33.4594
a, 29.7872, 31.9208
a, 30.9635, 32.3179
a, 30.9835, 32.2813
a, 31.2268, 32.6663
a, 31.6041, 32.0965
a, 30.7819, 33.3514
a, 31.2014, 32.3278
a, 31.176, 32.3146
a, 31.2507, 31.8364
a, 30.5432, 32.1863
a, 30.9708, 32.2782
a, 30.8024, 33.3522
a, 30.5593, 32.6274
a, 31.1161, 32.2806
a, 27.9064, 30.4047
a, 31.0312, 32.1918
a, 30.8107, 33.198
a, 30.948, 32.1502
a, 30.9677, 33.1822
a, 31.0772, 32.3486
a, 30.9687, 32.2894
a, 30.955, 33.305
a, 31.2061, 32.2629
a, 31.0081, 32.2009
a, 41.7355, 15.8797
a, 30.695, 32.1383
a, 30.8286, 33.2813
a, 29.7377, 32.4675
a, 31.0151, 32.3416
a, 30.4911, 32.8114
a, 31.2261, 31.9433
a, 30.8188, 32.3828
a, 30.6133, 32.2676
a, 29.6606, 32.1399
a, 30.5777, 32.3621
a, 15.8242, 21.8497
a, 31.465, 31.6889
a, 31.6181, 33.1191
a, 31.0486, 32.2933
a, 30.4968, 32.6559
a, 31.0777, 33.2177
a, 30.915, 32.3569
a, 30.1964, 32.6123
a, 31.1508, 32.2793
a, 52.1223, 24.1414
a, 30.9531, 33.285
a, 30.7892, 32.1964
a, 17.1334, 22.2371
a, 31.4852, 32.0513
a, 29.6334, 30.6482
a, 30.9547, 32.3182
a, 37.2224, 39.4207
a, 30.7957, 33.3444
a, 30.7907, 33.2948
a, 30.9407, 33.2613
a, 30.9438, 32.123
a, 30.9352, 32.6676
a, 30.9819, 32.2941
a, 30.8919, 32.9259
a, 30.6527, 33.6814
a, 30.893, 32.5521
a, 31.0613, 32.1679
a, 30.6473, 33.3436
a, 30.9106, 32.4096
a, 30.6514, 33.3724
a, 20.1379, 19.7033
a, 30.6333, 33.3613
a, 31.3944, 32.4311
a, 30.8125, 33.3423
a, 30.8164, 33.3517
a, 30.7409, 35.5165
a, 30.9819, 32.3153
a, 30.6896, 32.7299
a, 31.0489, 32.1103
a, 30.9755, 32.2746
a, 30.8865, 33.2201
a, 29.54, 32.1305
a, 30.6413, 33.9729
a, 30.9768, 32.2704
a, 31.1648, 32.3107
a, 31.2798, 31.7266
a, 31.197, 33.6095
a, 30.6042, 31.5103
a, 31.6085, 32.0952
a, 30.7451, 33.3872
a, 30.9848, 32.3995
a, 30.9472, 32.3146
a, 31.1197, 33.6432
a, 31.231, 32.2691
a, 32.5977, 31.0558
a, 27.9214, 31.8138
a, 29.7935, 32.1476
a, 38.313, 31.4649
a, 31.0714, 32.3008
a, 30.9583, 32.32
a, 30.8193, 33.3439
a, 38.7725, 31.7813
a, 30.7827, 33.3709
a, 31.0569, 32.2987
a, 31.2375, 31.4542
a, 30.8011, 33.3304
a, 30.9742, 33.245
a, 30.7448, 32.1575
a, 30.6569, 33.4386
a, 30.2493, 32.408
a, 25.0746, 31.3764
a, 30.7835, 32.2125
a, 29.589, 31.6822
a, 31.0976, 32.1788
a, 28.8032, 29.3966
a, 30.9672, 32.2972
a, 30.6037, 33.3221
a, 30.9451, 32.1601
a, 30.9197, 32.4083
a, 34.3699, 39.0211
a, 31.4365, 32.0282
a, 30.5292, 33.0352
a, 30.6901, 33.0651
a, 31.0061, 32.2811
a, 29.9094, 32.3372
a, 30.7811, 33.2816
a, 26.8136, 30.6196
a, 29.0422, 31.7429
a, 30.9249, 32.415
a, 31.0141, 32.3675
a, 30.9563, 33.2489
a, 30.8896, 32.1952
a, 30.8273, 33.123
a, 30.9887, 32.2601
a, 30.7064, 33.0661
a, 30.936, 32.3943
a, 31.168, 32.2562
a, 30.8953, 32.3584
a, 31.231, 32.3639
a, 31.0006, 33.441
a, 30.0602, 32.4293
a, 30.9744, 32.1752
a, 30.9358, 32.3979
a, 31.051, 31.6749
a, 30.7235, 32.285
a, 30.6532, 33.0477
a, 31.0927, 32.211
a, 30.6283, 33.2455
a, 31.2442, 32.2408
a, 32.524, 44.8985
a, 30.9864, 32.218
a, 31.0385, 32.2824
a, 29.5128, 34.4433
a, 30.627, 33.2476
a, 30.4786, 32.4672
a, 31.465, 31.7063
a, 30.9869, 32.3397
a, 30.9801, 33.3904
a, 29.121, 31.7297
a, 31.0486, 32.3904
a, 30.9508, 32.3966
a, 30.9796, 32.3138
a, 31.1067, 32.3172
a, 31.0681, 32.2224
a, 30.7822, 33.3836
a, 30.8418, 33.2992
a, 30.9939, 33.4153
a, 32.3684, 32.8296
a, 30.5868, 33.0331
a, 30.8094, 33.2611
a, 29.905, 32.4049
a, 30.6226, 33.259
a, 28.0952, 26.4421
a, 30.7817, 33.3535
a, 31.5472, 32.3909
a, 31.1171, 32.2131
a, 30.8792, 32.0947
a, 31.2071, 32.3314
a, 31.0312, 32.1913
a, 31.1031, 32.2491
a, 29.5486, 32.057
a, 31.6474, 31.5939
a, 30.8527, 32.4337
a, 31.0318, 32.3159
a, 30.7648, 33.064
a, 30.9428, 32.3192
a, 30.4135, 32.6887
a, 29.5475, 32.2491
a, 31.018, 32.1689
a, 31.4271, 32.0513
a, 30.6553, 33.0485
a, 31.134, 32.2403
a, 30.8538, 32.6183
a, 30.6408, 33.6445
a, 32.9098, 33.4903
a, 30.9843, 33.3922
a, 31.4824, 31.691
a, 31.0689, 32.2736
a, 30.6418, 33.4418
a, 31.0222, 32.3263
a, 30.4127, 32.3756
a, 29.7963, 32.1427
a, 31.1034, 32.2619
a, 31.1446, 32.3133
a, 30.948, 32.333
a, 31.0032, 33.38
a, 32.2744, 31.2549
a, 31.7351, 34.4563
a, 30.8146, 32.3005
a, 30.0226, 31.6645
a, 31.1547, 32.2128
a, 29.2274, 29.9984
a, 31.4593, 33.4758
a, 31.1612, 32.2567
a, 30.5858, 33.0469
a, 30.9635, 32.2504
a, 30.6366, 33.3307
a, 30.7819, 33.3252
a, 31.2038, 32.3286
a, 29.8474, 32.1489
a, 19.509, 37.3911
a, 30.9952, 32.2754
a, 34.874, 29.1222
a, 30.8468, 33.1178
a, 29.7245, 32.1331
a, 30.7975, 33.1713
a, 30.8808, 33.1443
a, 30.9941, 33.2112
a, 30.2472, 33.2743
a, 30.6473, 33.4018
a, 30.7352, 32.4145
a, 31.0489, 32.2525
a, 30.9604, 32.0669
a, 30.2584, 32.2969
a, 30.8854, 32.1972
a, 30.9026, 33.2268
a, 33.1661, 34.625
a, 30.9358, 32.3452
a, 31.4655, 31.5791
a, 31.602, 32.0596
a, 31.1612, 32.278
a, 30.9513, 32.3115
a, 30.4906, 32.2024
a, 42.8228, 43.823
a, 30.8405, 33.0051
a, 31.4256, 32.9685
a, 31.0333, 32.2671
a, 31.0831, 32.238
a, 30.6379, 34.2704
a, 28.3007, 28.4647
a, 30.6327, 33.4194
a, 27.9795, 28.5015
a, 30.6473, 33.9576
a, 30.6509, 32.3187
a, 29.1467, 31.4283
a, 30.9607, 33.3037
a, 31.7927, 32.5342
a, 30.3808, 32.1448
a, 30.9378, 32.341
a, 35.1049, 34.1588
a, 30.8647, 32.1266
a, 31.1161, 32.2811
a, 30.8154, 33.366
a, 30.9573, 32.2497
a, 30.7067, 33.3044
a, 30.9991, 33.434
a, 31.0183, 32.1622
a, 30.9057, 32.4104
a, 30.9051, 32.3704
a, 30.6794, 33.273
a, 31.0235, 32.2497
a, 31.2206, 32.2671
a, 35.2909, 29.6061
a, 32.5741, 31.1739
a, 30.9677, 31.5835
a, 31.5052, 31.5594
a, 30.9827, 32.2723
a, 31.2082, 32.332
a, 31.0862, 32.2909
a, 30.8426, 32.5568
a, 31.4894, 32.9779
a, 31.9997, 32.4965
a, 23.5502, 33.8758
a, 31.1822, 32.2567
a, 30.6457, 33.0773
a, 30.9407, 33.0957
a, 30.5858, 31.8205
a, 31.0582, 32.1578
a, 30.8701, 33.0788
a, 30.531, 33.036
a, 30.2581, 32.3629
a, 30.9685, 32.2774
a, 30.3502, 31.7564
a, 30.6361, 33.3452
a, 32.4293, 31.2237
a, 34.9401, 28.1734
a, 31.8254, 33.2442
a, 27.1034, 38.9391
a, 30.7155, 33.0319
a, 30.9812, 32.2634
a, 30.9762, 32.1482
a, 31.0055, 33.2606
a, 30.639, 33.422
a, 30.646, 33.3667
a, 24.3228, 15.0705
a, 31.0906, 31.6544
a, 30.3173, 32.1713
a, 31.059, 32.2967
a, 31.0657, 32.1702
a, 30.6382, 33.4462
a, 30.9622, 32.3603
a, 31.0572, 32.1521
a, 30.9493, 32.3185
a, 30.9814, 33.1829
a, 31.4264, 33.9296
a, 33.6339, 35.5004
a, 30.6875, 33.1894
a, 30.9345, 33.1993
a, 30.6278, 32.5596
a, 34.7741, 40.9611
a, 30.6395, 34.1167
a, 31.0626, 32.0633
a, 25.0111, 28.7707
a, 30.9949, 32.2221
a, 31.1973, 32.3146
a, 31.1324, 32.2175
a, 30.984, 32.2336
a, 31.4017, 31.9662
a, 30.8699, 32.164
a, 31.1472, 33.4981
a, 30.812, 33.2818
a, 30.6444, 32.2733
a, 29.7548, 32.0563
a, 31.6728, 32.0454
a, 31.4585, 32.0069
a, 30.5334, 33.0373
a, 30.9954, 32.1736
a, 30.8297, 33.0853
a, 30.9114, 32.3621
a, 30.7106, 33.0225
a, 31.0546, 32.1809
a, 29.7771, 32.0846
a, 30.935, 32.3543
a, 30.695, 32.5256
a, 31.416, 32.908
a, 32.1027, 32.5687
a, 31.0522, 32.3011
a, 30.5523, 32.6022
a, 30.7798, 33.3356
a, 31.0185, 33.4088
a, 30.8172, 33.3369
a, 30.9539, 32.3257
a, 29.9917, 32.393
