type, x coordinate, y coordinate
a, 36.7717, 35.6432
a, 36.831, 35.9969
a, 36.9707, 36.057
a, 36.8926, 36.0246
a, 36.7762, 35.8729
a, 36.9034, 35.9635
a, 36.8262, 35.4259
a, 36.7597, 35.5567
a, 36.8864, 36.0111
a, 36.7866, 35.9405
a, 37.0145, 36.2652
a, 36.799, 35.8444
a, 37.3162, 35.4833
a, 36.7983, 35.8515
a, 37.3708, 35.8679
a, 36.8049, 35.9651
a, 36.8834, 36.0918
a, 36.4509, 36.2379
a, 37.0229, 36.2626
a, 36.76, 35.9334
a, 36.7757, 35.3756
a, 36.8341, 36.0656
a, 36.8258, 35.359
a, 36.8333, 36.0435
a, 36.7644, 35.949
a, 36.652, 35.5211
a, 36.7925, 35.9791
a, 36.7449, 36.0809
a, 36.8011, 35.8427
a, 36.9456, 35.9753
a, 36.772, 35.9711
a, 36.7066, 35.8871
a, 36.8599, 35.4446
a, 36.6671, 35.7382
a, 36.959, 36.0293
a, 36.806, 36.006
a, 36.767, 35.9423
a, 36.7795, 35.9753
a, 36.8869, 35.8838
a, 36.8777, 35.8108
a, 36.8781, 35.1172
a, 36.9121, 35.7518
a, 36.8467, 36.0481
a, 36.7971, 35.8369
a, 36.7533, 35.7641
a, 37.1434, 36.363
a, 36.7532, 35.9322
a, 36.7383, 35.7052
a, 36.8288, 35.4563
a, 36.8834, 35.867
a, 36.8027, 35.9592
a, 36.909, 35.964
a, 36.7636, 35.9691
a, 36.7971, 35.3925
a, 36.6479, 35.4137
a, 36.932, 35.9667
a, 36.8507, 36.0468
a, 36.912, 35.7512
a, 36.8294, 35.9946
a, 36.9012, 35.916
a, 39.375, 31.2573
a, 36.8085, 35.9038
a, 36.821, 36.0696
a, 36.988, 36.1537
a, 36.9051, 36.0307
a, 36.7935, 35.8385
a, 36.6867, 35.4775
a, 37.0645, 36.2308
a, 36.795, 35.984
a, 36.7555, 35.7018
a, 36.7766, 35.9399
a, 36.7944, 35.9135
a, 37.3551, 36.471
a, 36.8034, 35.8271
a, 36.8541, 36.0474
a, 36.7575, 35.9807
a, 36.9801, 36.1947
a, 36.7961, 35.6767
a, 36.7334, 35.3625
a, 36.8124, 35.3934
a, 35.5222, 43.7606
a, 34.7484, 37.8592
a, 36.3564, 34.7681
a, 36.7986, 35.948
a, 36.7925, 35.9551
a, 36.9053, 35.9534
a, 35.8404, 37.0379
a, 36.1975, 32.6808
a, 36.7703, 35.9146
a, 36.8945, 36.0288
a, 35.5254, 36.8854
a, 37.4313, 36.0718
a, 36.2002, 36.9078
a, 36.9258, 36.1157
a, 36.7165, 36.0449
a, 36.1743, 35.1708
a, 35.9186, 37.0684
a, 36.1572, 34.9866
a, 36.9193, 36.085
a, 36.8428, 36.0595
a, 36.8824, 35.6672
a, 36.9118, 36.0498
a, 36.8033, 35.9413
a, 36.8394, 35.9743
a, 36.775, 35.8208
a, 34.3795, 36.398
a, 36.8546, 35.5299
a, 36.8201, 35.4397
a, 36.8865, 36.0729
a, 36.8725, 36.2149
a, 36.7812, 35.9619
a, 36.8219, 36.0648
a, 36.7645, 35.9143
a, 36.7941, 35.8778
a, 36.7768, 36.0526
a, 36.9794, 35.9792
a, 37.0322, 36.2607
a, 36.9938, 35.5996
a, 36.7988, 35.8947
a, 35.394, 36.548
a, 37.1571, 36.282
a, 37.0362, 36.208
a, 36.7773, 35.8744
a, 36.7512, 35.8704
a, 36.7903, 35.9414
a, 36.789, 36.0021
a, 36.7501, 35.824
a, 36.7477, 35.9985
a, 37.0722, 36.2827
a, 36.7517, 35.5479
a, 37.626, 36.6672
a, 36.8353, 36.0218
a, 36.8901, 36.0666
a, 36.8957, 36.0046
a, 36.8009, 35.841
a, 37.0934, 36.267
a, 36.7976, 35.8075
a, 36.9038, 36.0721
a, 36.8063, 35.4953
a, 36.7116, 36.303
a, 36.827, 35.994
a, 36.8095, 35.9683
a, 36.8607, 35.9531
a, 37.0797, 36.2698
a, 36.9394, 35.82
a, 36.8059, 36.0145
a, 36.7965, 35.9994
a, 36.791, 35.991
a, 36.8084, 35.9647
a, 36.8169, 35.5974
a, 37.0615, 36.2301
a, 36.2279, 36.2879
a, 37.2522, 36.5188
a, 36.827, 36.0941
a, 36.8009, 35.9714
a, 35.9392, 37.0076
a, 36.6577, 35.8581
a, 37.1983, 36.234
a, 36.8203, 35.9676
a, 36.8023, 36.0078
a, 36.8946, 36.0273
a, 36.5892, 36.1254
a, 36.7742, 35.5905
a, 36.8029, 36.0133
a, 36.7797, 35.9598
a, 36.8879, 36.1059
a, 36.9206, 36.01
a, 36.6952, 35.974
a, 36.7928, 35.815
a, 36.8633, 36.044
a, 36.9013, 36.0952
a, 36.8159, 35.7502
a, 36.9176, 36.034
a, 36.9177, 36.0747
a, 36.7976, 35.9214
a, 37.1381, 36.3517
a, 36.8135, 35.9192
a, 36.7844, 35.9647
a, 37.0931, 36.296
a, 36.7662, 35.983
a, 37.1183, 35.3624
a, 36.8719, 35.8866
a, 36.8405, 36.0981
a, 36.8056, 35.5465
a, 36.7934, 35.8472
a, 35.9848, 37.0104
a, 38.0925, 43.2412
a, 36.9038, 36.0455
a, 36.8509, 36.0042
a, 36.7922, 35.8301
a, 36.8072, 36.0171
a, 36.5546, 35.82
a, 36.8155, 35.9971
a, 36.9348, 36.1234
a, 36.8122, 35.8991
a, 36.9518, 36.1415
a, 36.8273, 36.0047
a, 37.0889, 36.0719
a, 36.7696, 35.8984
a, 36.86, 36.0413
a, 36.7764, 35.9911
a, 36.4986, 36.7631
a, 36.7914, 35.8546
a, 36.7402, 35.7128
a, 36.8605, 35.4359
a, 36.8578, 36.0695
a, 36.5144, 36.185
a, 36.8032, 35.9855
a, 36.8815, 35.8633
a, 36.915, 35.0078
a, 36.9647, 35.8394
a, 36.3144, 35.4783
a, 36.9122, 35.752
a, 36.7846, 36.0168
a, 36.7886, 35.9449
a, 36.8578, 35.486
a, 37.0696, 36.0458
a, 37.0742, 36.2643
a, 36.2851, 34.4638
a, 36.7789, 35.959
a, 36.7425, 35.9667
a, 36.9318, 35.8087
a, 36.804, 36.1032
a, 36.7736, 35.4678
a, 36.537, 36.1943
a, 36.8108, 35.9672
a, 36.7509, 35.4332
a, 36.7979, 36.0082
a, 36.9178, 36.0292
a, 36.8697, 36.0591
a, 37.0672, 36.0471
a, 36.8058, 35.9908
a, 36.7964, 35.9083
a, 36.8137, 36.0084
a, 36.781, 35.9116
a, 36.764, 35.9169
a, 36.8955, 35.8487
a, 36.8975, 35.3822
a, 36.9969, 36.0975
a, 36.7969, 35.8625
a, 36.7914, 35.978
a, 37.057, 36.2221
a, 36.8605, 35.1479
a, 36.8209, 35.564
a, 36.7885, 36.0079
a, 36.8911, 36.0606
a, 36.9794, 35.282
a, 37.064, 36.2333
a, 36.8398, 35.4709
a, 36.8317, 35.8831
a, 36.8799, 35.8057
a, 36.8066, 35.9925
a, 36.7924, 35.8969
a, 36.8967, 36.1039
a, 36.79, 36.0375
a, 36.8077, 35.9726
a, 36.8486, 35.9943
a, 37.0551, 36.2947
a, 36.3988, 36.3853
a, 36.9685, 36.8273
a, 36.6987, 36.3322
a, 37.3138, 36.3371
a, 36.8036, 35.9675
a, 36.8598, 36.0429
a, 36.8069, 35.8467
a, 36.744, 36.0558
a, 36.9092, 36.0624
a, 36.791, 35.8673
a, 36.7908, 36.0129
a, 36.7008, 35.6208
a, 36.7879, 35.4461
a, 36.8461, 35.4451
a, 36.7827, 35.971
a, 36.9817, 36.1654
a, 36.8164, 35.9039
a, 36.7746, 35.9334
a, 36.8091, 36.0054
a, 36.7572, 36.0147
a, 36.884, 36.0099
a, 37.6342, 35.4912
a, 36.8104, 35.9652
a, 37.0604, 36.2277
a, 36.7881, 35.5436
a, 36.7711, 36.0211
a, 36.9364, 36.1455
a, 35.8606, 37.0133
a, 36.9505, 36.1303
a, 36.8611, 36.0744
a, 36.8016, 36.0038
a, 36.6985, 35.8886
a, 36.7986, 35.8264
a, 36.9984, 36.6581
a, 37.3154, 36.175
a, 33.3156, 36.8112
a, 36.6519, 35.5413
a, 37.1729, 36.0646
a, 36.7716, 36.038
a, 36.8027, 35.4328
a, 37.2374, 36.2683
a, 36.7181, 35.6533
a, 36.8495, 35.9601
a, 36.9499, 36.1645
a, 37.0411, 36.1062
a, 37.5491, 35.6177
a, 36.7229, 35.9342
a, 36.883, 35.5168
a, 36.7828, 35.8747
a, 36.8416, 35.6421
a, 37.0714, 36.2351
a, 36.785, 36.0138
a, 36.7514, 36.0619
a, 36.8252, 36.0149
a, 36.7686, 36.0576
a, 36.8062, 35.4638
a, 36.7788, 35.9621
a, 36.7754, 35.8818
a, 41.3086, 37.8278
a, 36.7999, 36.02
a, 37.2385, 36.2706
a, 36.7856, 35.8894
a, 36.5351, 36.1569
a, 37.0933, 36.2768
a, 36.8088, 35.9919
a, 36.7402, 35.7643
a, 36.819, 36.0372
a, 36.8082, 35.982
a, 36.7957, 35.9513
a, 36.7868, 35.9152
a, 36.7951, 35.9016
a, 36.949, 35.9837
a, 36.7953, 35.9003
a, 36.6985, 35.7467
a, 33.3867, 37.0319
a, 36.8588, 36.0675
a, 36.8295, 36.01
a, 36.6111, 35.3531
a, 37.0148, 35.7358
a, 36.811, 35.9463
a, 36.8064, 35.9084
a, 37.0972, 36.0356
a, 36.8341, 36.0248
a, 36.7765, 35.946
a, 36.6889, 35.4943
a, 36.278, 36.7831
a, 36.9531, 36.08
a, 37.6141, 24.365
a, 36.8367, 36.0602
a, 36.5938, 36.1319
a, 37.0329, 36.3054
a, 36.4434, 35.2444
a, 36.8014, 36.0141
a, 36.7084, 36.0318
a, 36.7948, 35.9934
a, 36.9056, 35.8994
a, 36.8161, 36.0032
a, 36.7946, 35.845
a, 37.7457, 36.5114
a, 36.9005, 35.9452
a, 37.1317, 36.3628
a, 36.4418, 36.2406
a, 36.875, 35.8295
a, 36.8229, 35.9865
a, 36.5943, 36.0944
a, 36.7953, 36.0007
a, 34.415, 38.0297
a, 35.9482, 37.0005
a, 36.7945, 35.4035
a, 36.812, 35.9098
a, 36.8814, 36.1439
a, 36.8137, 36.0563
a, 36.6315, 35.8549
a, 36.7889, 35.9683
a, 36.5642, 36.3868
a, 37.0927, 36.2717
a, 36.8498, 36.0406
a, 36.7986, 35.9292
a, 36.7898, 35.9537
a, 36.7496, 35.9922
a, 33.8003, 38.5566
a, 37.0796, 36.2056
a, 36.7962, 36.0037
a, 36.8079, 36.0156
a, 37.2464, 35.9711
a, 37.2545, 36.2287
a, 36.8419, 36.0841
a, 36.7619, 35.5321
a, 36.7866, 35.943
a, 36.8283, 36.0645
a, 36.8207, 35.99
a, 37.5981, 35.5336
a, 31.0222, 38.5107
a, 36.6757, 35.9927
a, 36.7839, 36.0021
a, 36.8223, 35.4822
a, 36.7962, 35.9413
a, 36.741, 36.0624
a, 35.9373, 37.015
a, 36.7873, 36.0081
a, 36.8223, 36.0644
a, 36.7701, 35.455
a, 36.8289, 35.9183
a, 37.056, 36.2247
a, 37.0387, 36.221
a, 36.8042, 35.7064
a, 36.798, 35.9143
a, 36.827, 35.4545
a, 37.1636, 34.3977
a, 37.0369, 36.442
a, 36.7946, 36.0533
a, 36.8533, 36.0405
a, 36.8575, 36.0426
a, 36.748, 36.0282
a, 36.9074, 36.0385
a, 36.7998, 35.9337
a, 36.8174, 35.5732
a, 36.807, 36.0003
a, 36.8467, 35.6965
a, 36.8955, 36.0219
a, 37.0968, 36.2916
a, 36.8096, 35.8529
a, 36.8815, 36.0124
a, 36.7905, 36.1546
a, 36.8715, 35.7671
a, 36.8743, 35.9801
a, 36.7435, 35.7432
a, 36.8001, 35.8451
a, 36.8545, 35.8653
a, 36.9393, 36.127
a, 36.7312, 35.7804
a, 36.6187, 36.1687
a, 36.9986, 36.2187
a, 36.848, 35.6614
a, 37.1959, 35.5717
a, 36.8308, 36.0261
a, 36.8038, 35.4621
a, 37.3484, 33.1349
a, 35.9296, 37.01
a, 36.8183, 35.9375
a, 36.9821, 35.9333
a, 36.6807, 35.5445
a, 36.7902, 35.9158
a, 32.1003, 31.3033
a, 36.749, 35.0654
a, 36.9018, 35.9605
a, 36.8027, 35.9756
a, 34.0596, 39.7471
a, 36.7544, 35.556
a, 36.6181, 35.9472
a, 36.8176, 35.755
a, 36.9143, 36.1089
a, 36.8365, 35.8771
a, 36.9102, 36.1254
a, 36.704, 35.8116
a, 36.7189, 35.9626
a, 36.7755, 35.8163
a, 36.8579, 35.7724
a, 36.9353, 36.1327
a, 36.984, 36.0218
a, 35.6836, 35.5904
a, 36.818, 35.4475
a, 36.7752, 35.9943
a, 36.7982, 36.0039
a, 36.8299, 35.4596
a, 36.5754, 36.1642
a, 37.0367, 36.2784
a, 36.9072, 35.8304
a, 36.8153, 35.9422
a, 36.791, 35.8341
a, 36.7804, 35.554
a, 36.7828, 35.9307
a, 36.7817, 36.0135
a, 36.7942, 35.8616
a, 36.955, 35.3334
a, 36.8303, 35.9877
a, 36.7979, 35.9098
a, 36.7925, 35.9773
a, 36.7903, 35.942
a, 36.8049, 35.9645
a, 37.1285, 35.1633
a, 36.8052, 35.4476
a, 36.8044, 35.9598
a, 34.4614, 39.4967
a, 37.1795, 35.8888
a, 36.8038, 35.4807
a, 36.9029, 36.0321
a, 37.0713, 35.5625
a, 36.8111, 36.0009
a, 37.0063, 35.4363
a, 37.0107, 36.116
a, 36.9727, 35.2809
a, 36.8454, 35.3436
a, 36.7896, 35.9274
a, 36.7546, 35.4285
a, 37.1553, 35.6821
a, 37.1516, 36.3675
a, 27.7367, 39.8457
a, 34.1829, 37.6369
a, 36.7631, 35.8931
a, 36.5042, 38.4397
a, 36.6196, 36.1254
a, 36.7889, 36.0049
a, 37.6348, 35.4899
a, 36.8556, 35.4832
a, 36.5152, 36.2375
a, 36.7463, 35.5395
a, 36.788, 35.9439
a, 36.813, 35.8101
a, 36.7962, 36.028
a, 36.8936, 36.0671
a, 37.1552, 36.2963
a, 36.9769, 36.1662
a, 36.8333, 36.0077
a, 37.096, 36.074
a, 38.4984, 35.7228
a, 36.9032, 36.0609
a, 36.7749, 35.926
a, 37.0027, 36.0552
a, 37.16, 36.3717
a, 36.8493, 35.8235
a, 35.5084, 33.1616
a, 36.2498, 35.6334
a, 37.0943, 36.251
a, 36.9016, 36.0464
a, 36.8254, 35.7005
a, 36.8005, 35.785
a, 36.796, 36.0024
a, 37.0886, 36.1933
a, 36.8227, 35.4325
a, 36.825, 35.9759
a, 36.7632, 35.8983
a, 36.8335, 35.3844
a, 37.0721, 36.235
a, 36.8826, 36.0854
a, 36.84, 36.05
a, 36.5694, 35.3288
a, 36.8005, 36.0209
a, 36.7894, 35.9331
a, 36.778, 35.8573
a, 36.7955, 35.8475
a, 36.7358, 35.6714
a, 37.9265, 40.2453
a, 36.6667, 35.8606
a, 36.6979, 35.693
a, 36.9168, 35.8565
a, 36.8096, 35.8509
a, 36.8027, 36.0214
a, 36.8923, 36.018
a, 36.8352, 36.0413
a, 36.7604, 35.4415
a, 36.8537, 35.2826
a, 36.932, 36.0288
a, 36.6459, 36.1232
a, 36.7858, 36.0192
a, 36.7967, 35.8525
a, 36.9349, 36.1505
a, 36.8426, 36.0187
a, 36.8328, 35.9756
a, 36.7936, 35.8372
a, 36.7435, 35.4281
a, 37.0806, 36.0755
a, 35.9836, 37.0122
a, 37.9441, 34.2874
a, 36.8921, 36.0286
a, 38.0176, 35.0384
a, 36.8681, 35.9738
a, 37.0027, 36.0615
a, 37.2007, 36.2558
a, 36.801, 35.953
a, 36.7401, 35.9734
a, 37.3856, 46.6929
a, 36.7946, 35.9465
a, 36.6061, 35.4439
a, 36.9163, 35.8985
a, 36.7941, 36.0032
a, 36.785, 35.8342
a, 36.6747, 36.0909
a, 37.2021, 35.9235
a, 36.8843, 36.087
a, 36.9429, 36.0426
a, 36.8, 35.55
a, 37.0146, 36.1822
a, 36.8208, 35.9901
a, 36.7807, 36.0207
a, 36.9069, 35.9464
a, 37.0726, 36.263
a, 36.8539, 36.0693
a, 36.8708, 35.3352
a, 36.8086, 35.9605
a, 36.8838, 35.8748
a, 36.8689, 35.4514
a, 36.7587, 35.9795
a, 32.7926, 47.4358
a, 36.8014, 35.9592
a, 36.6998, 35.5052
a, 36.8131, 35.9977
a, 35.698, 37.3019
a, 36.6691, 36.0199
a, 36.8716, 35.6557
a, 36.7676, 35.6702
a, 36.7966, 35.8063
a, 36.875, 35.7992
a, 37.624, 35.5041
a, 31.2212, 36.1054
a, 37.0419, 36.274
a, 36.9459, 36.129
a, 36.7903, 35.9854
a, 36.8192, 36.0133
a, 36.8144, 35.9327
a, 29.8896, 50.3153
a, 36.7923, 35.8333
a, 36.7889, 35.8983
a, 37.0449, 36.2126
a, 35.9839, 37.0119
a, 36.7457, 36.1315
a, 37.3275, 35.6044
a, 36.7911, 35.8415
a, 36.0447, 36.6559
a, 36.7951, 35.4035
a, 36.7072, 35.6949
a, 36.902, 36.0742
a, 36.8077, 35.9776
a, 37.2933, 36.271
a, 36.8109, 35.8037
a, 35.2353, 36.4393
a, 28.9218, 34.1743
a, 36.7986, 35.9884
a, 36.9232, 36.1176
a, 37.0683, 36.2859
a, 36.8087, 35.8522
a, 37.838, 36.5508
a, 36.7609, 35.9928
a, 37.2586, 36.2053
a, 36.8199, 35.5988
a, 36.6737, 36.0894
a, 36.8006, 35.8373
a, 37.0377, 36.2591
a, 36.8233, 35.5532
a, 36.2615, 35.5498
a, 36.796, 35.8582
a, 36.8652, 35.9696
a, 36.9768, 36.1667
a, 36.7854, 35.905
a, 36.8967, 35.8618
a, 36.8211, 35.9137
a, 37.9337, 36.7405
a, 37.1851, 35.6782
a, 36.9687, 36.1708
a, 37.0163, 35.9293
a, 36.8975, 36.075
a, 36.8699, 35.4518
a, 36.7862, 36.0226
a, 36.8063, 35.8074
a, 36.8812, 35.6875
a, 36.8935, 36.0592
a, 36.9172, 36.0321
a, 36.7792, 35.8571
a, 36.7931, 35.855
a, 36.6096, 36.1427
a, 36.8754, 36.0609
a, 36.7936, 35.9013
a, 36.7817, 35.7222
a, 37.0851, 36.2548
a, 36.7856, 35.8332
a, 36.8074, 36.0173
a, 36.788, 35.9455
a, 36.7994, 36.002
a, 36.7142, 35.6376
a, 36.8278, 36.0591
a, 36.7771, 36.0146
a, 36.9635, 36.0152
a, 36.7839, 35.8201
a, 36.8547, 36.0479
a, 36.9441, 35.356
a, 36.8, 35.8521
a, 36.7726, 35.8829
a, 36.8124, 36.0196
a, 36.7866, 35.8162
a, 36.7693, 35.63
a, 36.7968, 35.6075
a, 36.7991, 35.9931
a, 36.7286, 35.6579
a, 36.6751, 35.893
a, 36.8296, 35.4557
a, 36.711, 35.7883
a, 36.812, 35.9298
a, 36.7864, 35.7994
a, 33.9623, 36.5668
a, 36.7503, 36.0639
a, 36.794, 35.9621
a, 36.7935, 35.8605
a, 36.8077, 35.9562
a, 37.2399, 36.8363
a, 36.7528, 35.7148
a, 36.915, 36.1175
a, 36.8268, 35.6639
a, 35.943, 37.0046
a, 36.4877, 36.2143
a, 36.8555, 35.3557
a, 36.8337, 36.0238
a, 36.1153, 34.9703
a, 36.7768, 35.9855
a, 37.2009, 35.6946
a, 36.8444, 36.0242
a, 36.807, 35.4125
a, 36.7758, 36.0188
a, 36.8009, 36.021
a, 36.8651, 36.0503
a, 36.8137, 36.0217
a, 36.8858, 36.0418
a, 36.9013, 35.8361
a, 36.5908, 36.1513
a, 36.765, 35.6922
a, 36.8069, 35.8768
a, 37.2056, 36.1575
a, 36.7905, 35.9166
a, 36.7872, 35.9924
a, 36.8489, 36.0057
a, 36.7675, 35.9589
a, 36.8315, 36.0715
a, 36.7925, 35.4794
a, 36.8302, 35.5652
a, 36.7887, 35.4614
a, 37.0398, 36.2612
a, 36.798, 35.8081
a, 36.7889, 35.9243
a, 36.8033, 35.4857
a, 36.6758, 36.2296
a, 36.8977, 36.0208
a, 36.9077, 35.9824
a, 36.7303, 35.9581
a, 36.7319, 36.2761
a, 36.8235, 36.0308
a, 36.7928, 35.9039
a, 36.816, 35.7547
a, 36.8492, 35.4551
a, 36.8012, 35.9606
a, 36.9035, 36.1063
a, 36.7781, 35.6561
a, 36.7224, 35.9018
a, 36.9738, 36.0006
a, 37.8817, 35.9703
a, 36.8657, 36.407
a, 37.0506, 35.1735
a, 36.8008, 35.844
a, 36.7985, 35.9641
a, 36.8024, 35.85
a, 36.7948, 35.538
a, 36.9639, 34.0008
a, 34.8633, 37.7689
a, 36.8015, 35.9198
a, 36.8263, 36.0288
a, 36.7929, 35.9776
a, 36.8104, 35.9672
a, 36.7973, 35.9882
a, 37.0125, 36.2588
a, 36.8475, 36.0498
a, 36.8358, 36.01
a, 36.7883, 35.8826
a, 37.6262, 36.1865
a, 36.8881, 36.0634
a, 36.7933, 35.4048
a, 36.9003, 35.908
a, 36.7455, 36.0631
a, 37.1691, 35.4047
a, 36.912, 36.0617
a, 36.8079, 35.9789
a, 38.9661, 35.9587
a, 36.789, 35.9475
a, 36.9262, 36.436
a, 36.9265, 36.1389
a, 36.8177, 35.8062
a, 36.8054, 36.0074
a, 37.0467, 35.9984
a, 36.7966, 36.0195
a, 36.8096, 35.9958
a, 36.768, 35.8145
a, 36.8444, 36.0303
a, 36.8183, 35.8272
a, 36.7489, 35.8225
a, 36.8129, 35.9582
a, 36.8157, 35.6179
a, 37.0204, 36.1985
a, 36.8118, 35.8427
a, 36.8031, 36.0688
a, 36.8642, 35.4588
a, 36.8109, 36.0141
a, 36.7826, 35.9294
a, 34.6221, 35.2523
a, 36.9317, 36.0683
a, 36.8109, 35.767
a, 36.9918, 36.0094
a, 36.827, 35.453
a, 36.8201, 35.4235
a, 36.8165, 36.0399
a, 37.3853, 36.5115
a, 36.7489, 35.6519
a, 36.9064, 36.069
a, 36.8024, 36.0222
a, 36.7198, 35.7708
a, 37.6314, 36.1898
a, 36.8149, 35.9628
a, 36.8017, 35.9627
a, 36.7162, 35.3476
a, 36.8255, 35.5025
a, 36.8838, 36.0629
a, 36.1251, 37.0066
a, 36.814, 35.8989
a, 36.7962, 35.841
a, 36.316, 36.2875
a, 36.7963, 35.9171
a, 36.8605, 36.0912
a, 36.7734, 35.9695
a, 36.7936, 36.021
a, 37.0154, 36.1858
a, 36.8061, 35.8915
a, 36.8665, 35.4185
a, 36.8093, 35.9678
a, 36.7972, 36.0027
a, 36.9785, 36.0059
a, 36.8686, 35.8433
a, 37.1756, 36.325
a, 36.6994, 35.8375
a, 37.0072, 36.276
a, 36.8106, 36.0076
a, 36.7987, 35.9325
a, 36.7913, 36.0017
a, 36.801, 36.0199
a, 36.8092, 35.9682
a, 36.8248, 35.9139
a, 37.2767, 36.035
a, 36.8767, 35.6948
a, 36.7758, 35.8008
a, 37.0674, 36.3268
a, 36.7672, 35.9446
a, 37.0703, 36.2331
a, 37.1087, 36.0033
a, 36.8047, 35.9639
a, 36.7788, 35.9292
a, 36.3953, 44.2761
a, 37.3243, 36.3448
a, 36.8179, 35.8
