type, x coordinate, y coordinate
a, 31.2193, 32.8734
a, 30.7935, 33.1872
a, 31.1592, 32.3725
a, 30.6028, 33.2348
a, 22.372, 35.0785
a, 20.8015, 38.1564
a, 30.944, 32.294
a, 27.0638, 31.202
a, 30.9935, 32.2725
a, 30.9996, 33.4354
a, 31.0146, 32.3385
a, 31.1297, 32.2201
a, 31.3063, 31.6109
a, 30.991, 32.2072
a, 30.9873, 32.1734
a, 30.8388, 33.026
a, 30.8717, 32.8647
a, 30.9738, 32.3023
a, 30.4403, 31.8828
a, 30.8994, 32.3565
a, 30.7884, 33.3649
a, 31.4408, 32.0308
a, 31.1498, 33.3214
a, 31.0683, 32.3658
a, 30.8236, 33.3473
a, 30.7842, 33.3274
a, 30.9357, 32.3228
a, 30.9949, 32.3674
a, 31.08, 32.1448
a, 36.4162, 34.6806
a, 30.9447, 32.3149
a, 31.5673, 32.1177
a, 30.9325, 32.3304
a, 26.9959, 30.6269
a, 30.8091, 32.0745
a, 31.19, 31.7114
a, 31.5357, 32.6608
a, 30.027, 32.3959
a, 31.2343, 32.8456
a, 41.4194, 19.6887
a, 37.5399, 32.7672
a, 30.8998, 32.1324
a, 32.3393, 31.1461
a, 30.42, 32.8169
a, 31.1952, 32.2591
a, 30.9423, 33.1891
a, 30.8303, 32.2753
a, 28.9147, 31.3348
a, 30.6356, 33.3898
a, 30.1651, 32.7931
a, 30.9888, 33.38
a, 31.0219, 33.2597
a, 29.902, 32.3318
a, 30.9191, 32.427
a, 30.848, 33.0146
a, 30.9145, 32.4055
a, 31.0448, 32.2196
a, 30.3151, 33.6258
a, 33.2602, 29.9008
a, 30.6441, 33.605
a, 30.9959, 32.2821
a, 30.8843, 32.0994
a, 30.8775, 33.1596
a, 30.7869, 32.2876
a, 31.0237, 32.2936
a, 42.4071, 43.8136
a, 30.8243, 33.6068
a, 30.0026, 32.5396
a, 29.7071, 32.1542
a, 32.0355, 33.1099
a, 30.9456, 32.3209
a, 30.805, 32.1874
a, 30.9622, 33.3069
a, 30.7323, 33.0654
a, 30.9853, 32.2652
a, 30.8793, 32.3045
a, 30.9778, 32.267
a, 30.7475, 33.2848
a, 30.9874, 32.3323
a, 31.4587, 31.4527
a, 31.2706, 31.6463
a, 30.8463, 33.0676
a, 30.8792, 32.2163
a, 30.9339, 33.2727
a, 30.6617, 31.8763
a, 30.1051, 32.0349
a, 31.5611, 31.6033
a, 30.9276, 33.2864
a, 31.2144, 32.2651
a, 33.1114, 33.603
a, 30.9219, 33.175
a, 32.168, 31.2551
a, 28.8919, 31.3253
a, 30.8217, 33.1137
a, 30.613, 33.2846
a, 31.2295, 32.2689
a, 30.9596, 32.408
a, 31.2904, 31.6486
a, 31.0699, 32.2594
a, 31.2993, 31.9753
a, 30.7852, 32.2798
a, 31.0856, 32.1213
a, 36.5354, 45.557
a, 30.8431, 33.1144
a, 22.9423, 30.5578
a, 30.9722, 32.2462
a, 31.2302, 32.2678
a, 30.8664, 32.3446
a, 30.9854, 31.6696
a, 30.8526, 32.4336
a, 32.236, 34.828
a, 30.8646, 32.0959
a, 31.088, 32.2743
a, 30.8927, 32.2743
a, 42.4622, 39.2142
a, 33.9471, 35.7213
a, 30.9581, 32.2433
a, 30.6956, 33.0797
a, 28.618, 31.2095
a, 29.6583, 31.1182
a, 31.1072, 31.9737
a, 31.5951, 32.3856
a, 30.6388, 33.3911
a, 31.6406, 33.1475
a, 33.1249, 33.4152
a, 30.9055, 33.1532
a, 30.6872, 32.2648
a, 29.1469, 31.4279
a, 31.2377, 31.7559
a, 29.6298, 32.7641
a, 31.6309, 32.0857
a, 31.0913, 32.2828
a, 31.7222, 31.5595
a, 30.9551, 31.6929
a, 31.2313, 32.268
a, 31.1344, 32.2905
a, 30.838, 33.1135
a, 30.7371, 32.191
a, 31.1559, 32.2584
a, 30.5824, 33.2521
a, 30.6698, 32.1703
a, 31.1975, 32.1533
a, 31.1565, 32.2505
a, 30.9877, 33.4285
a, 30.8525, 33.1019
a, 30.9288, 32.2331
a, 31.2102, 32.2639
a, 30.0956, 32.4628
a, 31.0189, 32.2175
a, 30.8898, 32.1952
a, 30.9828, 32.254
a, 31.1276, 32.2195
a, 30.7065, 32.0853
a, 30.9975, 32.2495
a, 30.9508, 32.1687
a, 30.994, 32.2764
a, 29.0273, 18.0715
a, 26.1721, 27.4666
a, 30.779, 32.1729
a, 30.9665, 31.6757
a, 36.3164, 31.1818
a, 30.7751, 33.3316
a, 30.8586, 33.3975
a, 30.6111, 33.2699
a, 31.1262, 32.216
a, 30.8981, 32.1275
a, 30.7436, 32.1907
a, 31.3179, 31.6207
a, 31.046, 32.1013
a, 30.646, 33.3283
a, 31.0001, 32.4139
a, 31.3437, 33.1219
a, 30.9038, 33.2145
a, 30.6668, 33.294
a, 30.9457, 32.2849
a, 30.5594, 32.388
a, 30.8377, 33.465
a, 30.926, 32.3946
a, 31.1433, 32.301
a, 31.3958, 31.9557
a, 30.9714, 33.373
a, 29.3987, 32.9159
a, 30.9781, 32.2285
a, 31.2201, 32.2665
a, 31.2211, 32.3394
a, 31.0733, 32.2896
a, 30.6487, 33.3959
a, 30.9927, 32.3605
a, 31.0788, 33.5208
a, 31.0219, 32.3224
a, 30.8659, 32.195
a, 35.5198, 44.8504
a, 29.7835, 34.0364
a, 29.7425, 31.8175
a, 31.9924, 31.4472
a, 30.9631, 32.1405
a, 30.7871, 33.2515
a, 31.1871, 32.2736
a, 39.8381, 27
a, 30.9075, 32.4302
a, 30.9854, 33.4051
a, 30.3379, 32.0866
a, 31.2937, 33.6821
a, 29.7171, 32.1423
a, 30.6681, 33.0774
a, 28.1417, 32.0049
a, 29.8063, 32.5064
a, 30.7489, 33.1149
a, 23.0254, 46.699
a, 30.9082, 32.4255
a, 30.9272, 32.5237
a, 30.8195, 32.1031
a, 30.6937, 33.0795
a, 29.8291, 32.4065
a, 30.6352, 33.4725
a, 30.5469, 33.0537
a, 31.0032, 33.2523
a, 30.9361, 32.4004
a, 30.8959, 33.5109
a, 30.4002, 33.4725
a, 46.3435, 32.6037
a, 30.6328, 33.4168
a, 29.8841, 32.1219
a, 31.1548, 32.3029
a, 30.8914, 32.1964
a, 30.7758, 33.3328
a, 30.7427, 32.1567
a, 31.0652, 32.3044
a, 30.6846, 33.3106
a, 19.2207, 19.1819
a, 30.7841, 33.4259
a, 31.1692, 32.3115
a, 30.6888, 33.3468
a, 30.9486, 32.3243
a, 30.6671, 36.1796
a, 34.2116, 41.9775
a, 30.6539, 32.3199
a, 31.6136, 32.0846
a, 29.7576, 32.1993
a, 31.055, 32.2948
a, 31.0816, 32.2186
a, 31.3625, 32.3594
a, 31.0722, 32.2269
a, 36.0072, 43.9362
a, 31.4667, 32.0968
a, 31.0632, 32.3765
a, 31.317, 31.5687
a, 30.0133, 31.396
a, 30.8453, 33.2887
a, 31.7665, 32.0035
a, 31.1427, 32.2974
a, 31.4133, 32.8675
a, 30.9323, 32.4404
a, 30.664, 32.0685
a, 30.2039, 31.7399
a, 31.1793, 32.3172
a, 31.9815, 30.2125
a, 26.0133, 31.2686
a, 30.6612, 32.9677
a, 30.7629, 32.3125
a, 30.9403, 32.1413
a, 30.8554, 33.1881
a, 31.0246, 32.2921
a, 29.6564, 32.52
a, 31.0652, 32.275
a, 29.9687, 32.3592
a, 31.4405, 31.6831
a, 30.937, 32.1401
a, 31.0104, 33.71
a, 32.5166, 31.1323
a, 30.7818, 33.371
a, 30.6403, 32.0862
a, 29.8165, 32.4343
a, 31.2466, 32.2741
a, 31.2504, 32.2736
a, 30.1973, 33.5518
a, 30.8403, 33.6786
a, 30.6481, 33.1451
a, 30.794, 33.3868
a, 42.3918, 32.3874
a, 30.9443, 31.6764
a, 30.7494, 32.8273
a, 29.4882, 28.9217
a, 31.1655, 32.3102
a, 31.1029, 32.3687
a, 30.6373, 33.3368
a, 31.4799, 32.32
a, 30.7938, 33.3438
a, 31.0177, 32.2739
a, 30.9519, 32.2876
a, 30.6467, 33.3141
a, 30.9459, 33.2451
a, 38.9946, 34.751
a, 30.644, 33.2801
a, 31.1713, 32.2544
a, 30.6463, 33.3617
a, 31.0011, 33.2275
a, 30.5055, 32.4799
a, 30.659, 32.3001
a, 30.7773, 33.3317
a, 31.0484, 32.3633
a, 30.9136, 32.3522
a, 29.56, 31.638
a, 30.9544, 32.2962
a, 29.1786, 32.6845
a, 30.7298, 33.3366
a, 31.2554, 31.7155
a, 31.0677, 32.2678
a, 30.7797, 33.3339
a, 30.9226, 32.4002
a, 28.3294, 31.0855
a, 30.9726, 32.1917
a, 31.2055, 32.2627
a, 34.5805, 22.6073
a, 30.9552, 32.3207
a, 30.7538, 32.1923
a, 31.1029, 32.1159
a, 30.662, 33.3638
a, 29.6466, 31.5679
a, 30.9164, 32.4265
a, 30.9435, 32.3169
a, 25.5386, 32.1289
a, 30.9362, 32.1513
a, 30.9619, 32.1503
a, 31.0093, 32.3309
a, 32.1086, 31.124
a, 31.039, 32.3147
a, 30.9176, 32.4273
a, 30.9192, 32.0184
a, 30.9894, 32.3645
a, 30.7908, 33.1118
a, 30.9452, 32.3167
a, 30.8104, 33.3607
a, 31.1167, 33.4799
a, 30.1869, 33.4408
a, 41.4229, 38.0467
a, 30.6329, 32.2619
a, 23.3994, 29.8602
a, 30.1704, 32.6965
a, 31.0812, 32.3873
a, 30.9459, 32.3175
a, 31.5173, 32.1081
a, 30.7941, 33.1693
a, 31.6062, 34.8159
a, 30.9388, 32.0087
a, 37.1971, 28.3157
a, 30.8175, 33.4199
a, 30.8642, 31.9902
a, 30.9832, 33.337
a, 31.1915, 32.2605
a, 30.9813, 32.8562
a, 30.6521, 32.314
a, 30.8458, 33.1237
a, 30.5338, 35.7186
a, 26.9219, 33.4403
a, 29.1909, 31.5284
a, 31.1595, 32.2776
a, 30.9424, 32.1175
a, 30.9413, 32.1727
a, 25.9505, 33.3017
a, 30.8625, 32.0848
a, 30.9979, 32.1722
a, 30.1821, 31.6274
a, 29.6196, 32.1773
a, 31.3155, 33.0864
a, 31.0641, 32.1683
a, 30.9317, 33.3168
a, 31.0411, 32.3579
a, 38.7821, 29.3943
a, 31.8223, 31.8398
a, 31.0005, 32.2716
a, 30.6464, 33.3658
a, 31.1938, 32.2609
a, 30.9342, 32.3326
a, 31.611, 32.0831
a, 31.712, 32.0322
a, 30.8444, 31.4083
a, 31.0274, 32.1764
a, 26.6848, 31.0936
a, 32.5716, 30.9385
a, 31.2136, 32.2724
a, 47.8641, 40.0197
a, 30.8956, 32.1515
a, 30.2198, 31.5041
a, 31.234, 32.3463
a, 30.9305, 32.2651
a, 27.2023, 28.8052
a, 30.8764, 32.2423
a, 31.2101, 32.3325
a, 30.5241, 33.4823
a, 32.2752, 31.0427
a, 31.1669, 32.3117
a, 30.1002, 33.6298
a, 36.0319, 39.5236
a, 31.2019, 32.3208
a, 30.7933, 33.3414
a, 30.6415, 33.4104
a, 30.9148, 33.316
a, 27.2699, 31.5777
a, 31.0283, 32.1842
a, 31.0162, 32.304
a, 30.6688, 32.9826
a, 28.5884, 31.6875
a, 30.4031, 32.5085
a, 30.91, 32.3012
a, 30.5968, 33.5114
a, 30.9926, 32.2765
a, 31.4809, 31.5809
a, 38.7667, 27.3994
a, 30.8586, 33.3003
a, 31.6113, 32.0786
a, 31.4957, 32.0494
a, 31.0391, 32.3932
a, 30.5436, 32.9545
a, 40.8172, 42.9715
a, 31.0958, 33.4546
a, 37.4426, 34.0314
a, 30.957, 32.8856
a, 30.9381, 32.3149
a, 19.5785, 27.4503
a, 30.4545, 33.4783
a, 31.0515, 32.2253
a, 30.9366, 32.3768
a, 32.6826, 26.0427
a, 30.6582, 32.3211
a, 30.4154, 33.4391
a, 30.9187, 32.4224
a, 31.1686, 32.1859
a, 30.2688, 32.0302
a, 30.6367, 33.3343
a, 31.0188, 33.3973
a, 30.85, 33.0621
a, 30.9653, 33.2284
a, 30.6556, 33.3566
a, 29.9662, 32.2669
a, 30.8237, 33.409
a, 26.323, 29.4083
a, 29.4159, 30.3995
a, 31.2346, 33.4593
a, 29.7874, 31.9207
a, 30.9635, 32.318
a, 30.9835, 32.2813
a, 31.227, 32.6664
a, 31.604, 32.0964
a, 30.7819, 33.3513
a, 31.2014, 32.3278
a, 31.176, 32.3145
a, 31.2508, 31.8365
a, 30.5433, 32.1862
a, 30.9708, 32.2783
a, 30.8025, 33.3523
a, 30.5592, 32.6273
a, 31.116, 32.2806
a, 27.9064, 30.4047
a, 31.0312, 32.1918
a, 30.8108, 33.198
a, 30.948, 32.1501
a, 30.9678, 33.1821
a, 31.0772, 32.3486
a, 30.9687, 32.2894
a, 30.955, 33.3049
a, 31.2061, 32.2629
a, 31.0081, 32.201
a, 41.7355, 15.8796
a, 30.6951, 32.1384
a, 30.8286, 33.2814
a, 29.7378, 32.4675
a, 31.0152, 32.3415
a, 30.4912, 32.8113
a, 31.226, 31.9434
a, 30.8188, 32.3829
a, 30.6132, 32.2675
a, 29.6606, 32.1398
a, 30.5778, 32.3619
a, 15.8243, 21.8497
a, 31.465, 31.689
a, 31.6181, 33.1189
a, 31.0486, 32.2932
a, 30.4968, 32.6559
a, 31.0777, 33.2178
a, 30.9151, 32.3569
a, 30.1964, 32.6125
a, 31.1509, 32.2794
a, 52.1223, 24.1415
a, 30.9532, 33.2849
a, 30.7891, 32.1966
a, 17.1333, 22.2372
a, 31.4853, 32.0514
a, 29.6335, 30.6482
a, 30.9546, 32.3182
a, 37.2223, 39.4206
a, 30.7957, 33.3445
a, 30.7906, 33.2947
a, 30.9408, 33.2613
a, 30.9439, 32.1231
a, 30.9351, 32.6677
a, 30.9818, 32.2942
a, 30.8918, 32.926
a, 30.6528, 33.6815
a, 30.893, 32.5521
a, 31.0613, 32.1679
a, 30.6473, 33.3437
a, 30.9106, 32.4095
a, 30.6513, 33.3725
a, 20.1378, 19.7032
a, 30.6332, 33.3614
a, 31.3946, 32.431
a, 30.8126, 33.3423
a, 30.8165, 33.3516
a, 30.741, 35.5165
a, 30.982, 32.3154
a, 30.6895, 32.73
a, 31.049, 32.1104
a, 30.9753, 32.2746
a, 30.8865, 33.22
a, 29.54, 32.1305
a, 30.6414, 33.9728
a, 30.9768, 32.2704
a, 31.1648, 32.3108
a, 31.2798, 31.7267
a, 31.1969, 33.6095
a, 30.6042, 31.5103
a, 31.6084, 32.0951
a, 30.7452, 33.3871
a, 30.9847, 32.3996
a, 30.9471, 32.3146
a, 31.1196, 33.6432
a, 31.231, 32.2691
a, 32.5977, 31.0557
a, 27.9214, 31.8137
a, 29.7935, 32.1477
a, 38.3131, 31.465
a, 31.0715, 32.3009
a, 30.9584, 32.3201
a, 30.8192, 33.344
a, 38.7726, 31.7812
a, 30.7827, 33.3709
a, 31.057, 32.2986
a, 31.2375, 31.4542
a, 30.8012, 33.3303
a, 30.9741, 33.245
a, 30.7447, 32.1575
a, 30.657, 33.4386
a, 30.2492, 32.408
a, 25.0747, 31.3762
a, 30.7834, 32.2126
a, 29.589, 31.6821
a, 31.0977, 32.1788
a, 28.8031, 29.3966
a, 30.9672, 32.2973
a, 30.6038, 33.3222
a, 30.9451, 32.16
a, 30.9198, 32.4084
a, 34.3699, 39.0213
a, 31.4364, 32.0283
a, 30.5292, 33.0353
a, 30.69, 33.065
a, 31.0061, 32.2812
a, 29.9096, 32.3371
a, 30.7811, 33.2817
a, 26.8135, 30.6196
a, 29.0422, 31.743
a, 30.9249, 32.4151
a, 31.014, 32.3676
a, 30.9563, 33.2489
a, 30.8897, 32.1951
a, 30.8272, 33.1229
a, 30.9888, 32.2601
a, 30.7065, 33.0661
a, 30.936, 32.3942
a, 31.1679, 32.2562
a, 30.8952, 32.3586
a, 31.2309, 32.3639
a, 31.0005, 33.4409
a, 30.0602, 32.4294
a, 30.9743, 32.1752
a, 30.9357, 32.3978
a, 31.0509, 31.675
a, 30.7236, 32.2849
a, 30.6533, 33.0476
a, 31.0927, 32.211
a, 30.6283, 33.2456
a, 31.2443, 32.2408
a, 32.524, 44.8985
a, 30.9863, 32.218
a, 31.0385, 32.2824
a, 29.5129, 34.4433
a, 30.627, 33.2477
a, 30.4787, 32.4673
a, 31.4649, 31.7063
a, 30.9868, 32.3397
a, 30.9801, 33.3903
a, 29.121, 31.7298
a, 31.0487, 32.3903
a, 30.9508, 32.3966
a, 30.9796, 32.3138
a, 31.1067, 32.3172
a, 31.0681, 32.2225
a, 30.7822, 33.3837
a, 30.8417, 33.2991
a, 30.9939, 33.4154
a, 32.3682, 32.8297
a, 30.5867, 33.0331
a, 30.8094, 33.261
a, 29.905, 32.405
a, 30.6226, 33.2591
a, 28.0953, 26.4421
a, 30.7816, 33.3535
a, 31.5472, 32.391
a, 31.1172, 32.213
a, 30.8791, 32.0947
a, 31.207, 32.3315
a, 31.0313, 32.1912
a, 31.1032, 32.249
a, 29.5485, 32.0569
a, 31.6473, 31.594
a, 30.8526, 32.4336
a, 31.0318, 32.316
a, 30.7647, 33.064
a, 30.9428, 32.3193
a, 30.4134, 32.6886
a, 29.5476, 32.2492
a, 31.018, 32.169
a, 31.427, 32.0513
a, 30.6554, 33.0484
a, 31.134, 32.2402
a, 30.8539, 32.6183
a, 30.6409, 33.6445
a, 32.9099, 33.4904
a, 30.9843, 33.3921
a, 31.4825, 31.6911
a, 31.0688, 32.2736
a, 30.6417, 33.4418
a, 31.0221, 32.3262
a, 30.4127, 32.3755
a, 29.7963, 32.1426
a, 31.1033, 32.2618
a, 31.1445, 32.3131
a, 30.948, 32.3331
a, 31.0033, 33.3799
a, 32.2744, 31.2549
a, 31.735, 34.4562
a, 30.8147, 32.3006
a, 30.0226, 31.6646
a, 31.1547, 32.2127
a, 29.2274, 29.9983
a, 31.4594, 33.4756
a, 31.1613, 32.2566
a, 30.5857, 33.047
a, 30.9634, 32.2505
a, 30.6367, 33.3306
a, 30.7819, 33.3251
a, 31.2038, 32.3285
a, 29.8473, 32.1489
a, 19.5089, 37.391
a, 30.9952, 32.2753
a, 34.874, 29.1222
a, 30.8467, 33.1179
a, 29.7246, 32.133
a, 30.7974, 33.1714
a, 30.8806, 33.1443
a, 30.9942, 33.2114
a, 30.2473, 33.2744
a, 30.6472, 33.4018
a, 30.7353, 32.4146
a, 31.049, 32.2525
a, 30.9604, 32.067
a, 30.2584, 32.297
a, 30.8855, 32.1972
a, 30.9026, 33.2269
a, 33.1661, 34.6249
a, 30.9358, 32.3451
a, 31.4656, 31.5792
a, 31.6019, 32.0596
a, 31.1612, 32.2778
a, 30.9513, 32.3114
a, 30.4905, 32.2023
a, 42.8227, 43.8231
a, 30.8406, 33.0051
a, 31.4257, 32.9686
a, 31.0333, 32.267
a, 31.0831, 32.238
a, 30.6378, 34.2704
a, 28.3006, 28.4646
a, 30.6327, 33.4194
a, 27.9795, 28.5016
a, 30.6473, 33.9575
a, 30.651, 32.3188
a, 29.1466, 31.4283
a, 30.9606, 33.3035
a, 31.7926, 32.5342
a, 30.3808, 32.1449
a, 30.9378, 32.3409
a, 35.1049, 34.1587
a, 30.8648, 32.1266
a, 31.116, 32.2812
a, 30.8155, 33.3659
a, 30.9573, 32.2496
a, 30.7067, 33.3045
a, 30.999, 33.4341
a, 31.0183, 32.1621
a, 30.9056, 32.4103
a, 30.9051, 32.3704
a, 30.6795, 33.2729
a, 31.0236, 32.2498
a, 31.2206, 32.267
a, 35.2908, 29.6061
a, 32.5742, 31.1739
a, 30.9676, 31.5836
a, 31.5052, 31.5593
a, 30.9827, 32.2723
a, 31.2083, 32.3321
a, 31.0862, 32.291
a, 30.8426, 32.5567
a, 31.4895, 32.9779
a, 31.9997, 32.4964
a, 23.5501, 33.8758
a, 31.1823, 32.2568
a, 30.6456, 33.0773
a, 30.9408, 33.0958
a, 30.5858, 31.8206
a, 31.0582, 32.1579
a, 30.8702, 33.0789
a, 30.5309, 33.0359
a, 30.2582, 32.3629
a, 30.9684, 32.2774
a, 30.3501, 31.7565
a, 30.6362, 33.3452
a, 32.4293, 31.2237
a, 34.9401, 28.1733
a, 31.8253, 33.2442
a, 27.1033, 38.939
a, 30.7155, 33.0319
a, 30.9813, 32.2634
a, 30.9762, 32.1482
a, 31.0056, 33.2606
a, 30.6389, 33.4222
a, 30.6459, 33.3667
a, 24.3227, 15.0706
a, 31.0905, 31.6545
a, 30.3172, 32.1712
a, 31.0591, 32.2966
a, 31.0657, 32.1703
a, 30.6382, 33.4461
a, 30.9624, 32.3604
a, 31.0571, 32.1521
a, 30.9493, 32.3185
a, 30.9814, 33.183
a, 31.4264, 33.9296
a, 33.6339, 35.5005
a, 30.6875, 33.1894
a, 30.9344, 33.1992
a, 30.6277, 32.5595
a, 34.7741, 40.9611
a, 30.6395, 34.1168
a, 31.0626, 32.0632
a, 25.0111, 28.7707
a, 30.9949, 32.2221
a, 31.1973, 32.3145
a, 31.1324, 32.2175
a, 30.984, 32.2336
a, 31.4017, 31.9662
a, 30.8699, 32.1639
a, 31.1472, 33.4981
a, 30.8119, 33.2819
a, 30.6443, 32.2732
a, 29.7548, 32.0564
a, 31.6728, 32.0454
a, 31.4586, 32.007
a, 30.5333, 33.0373
a, 30.9955, 32.1737
a, 30.8297, 33.0854
a, 30.9113, 32.3622
a, 30.7106, 33.0225
a, 31.0546, 32.1809
a, 29.7772, 32.0846
a, 30.9351, 32.3544
a, 30.695, 32.5256
a, 31.416, 32.9079
a, 32.1027, 32.5687
a, 31.0523, 32.301
a, 30.5522, 32.6022
a, 30.7799, 33.3357
a, 31.0185, 33.4088
a, 30.8173, 33.337
a, 30.9539, 32.3256
a, 29.9917, 32.3929
a, 30.0025, 31.3618
